Product ID,Product Line,Product Category,Product Group,Product Name,Supplier Country,Supplier Name,Supplier ID,Price
220100300023,Clothes & Shoes,Clothes,Knitwear,Instyle Wool Pants,US,AllSeasons Outdoor Clothing,772,47.69
220100300024,Clothes & Shoes,Clothes,Knitwear,Instyle Wool Shirt,US,AllSeasons Outdoor Clothing,772,59.5
220100300025,Clothes & Shoes,Clothes,Knitwear,Lucky Knitwear Wool Sweater,US,AllSeasons Outdoor Clothing,772,56.35
220100300026,Clothes & Shoes,Clothes,Knitwear,Massif Men's Criterium Gore Windst.,FR,Massif S.A.,13199,58.31
220100300027,Clothes & Shoes,Clothes,Knitwear,Massif Men's Kitzbuhel Gore Windst.,FR,Massif S.A.,13199,467.42
220100300028,Clothes & Shoes,Clothes,Knitwear,Massif Men's Polar Fleece Jacket,FR,Massif S.A.,13199,82.78
220100300029,Clothes & Shoes,Clothes,Knitwear,Mayday Classic Triangle Pullover,US,Mayday Inc,4646,492.45
220100300030,Clothes & Shoes,Clothes,Knitwear,Mayday Craigh Fleece Jacket,US,Mayday Inc,4646,331.3
220100300031,Clothes & Shoes,Clothes,Knitwear,Mayday Line Block Knit,US,Mayday Inc,4646,194.85
220100300032,Clothes & Shoes,Clothes,Knitwear,Mayday Men's Fleece Ski Polo,US,Mayday Inc,4646,499.28
220100300033,Clothes & Shoes,Clothes,Knitwear,Mayday Men's Sensor Polo,US,Mayday Inc,4646,311.11
220100300034,Clothes & Shoes,Clothes,Knitwear,Mayday Men's Zip Ski Polo,US,Mayday Inc,4646,490.92
220100300035,Clothes & Shoes,Clothes,Knitwear,Mayday New Triangle Pullover,US,Mayday Inc,4646,78.96
220100300036,Clothes & Shoes,Clothes,Knitwear,Mayday Rescue Knit,US,Mayday Inc,4646,12.0
220100300037,Clothes & Shoes,Clothes,Knitwear,Mayday Resque Fleece Pullover,US,Mayday Inc,4646,112.71
220100300038,Clothes & Shoes,Clothes,Knitwear,Mayday Riders Pullover,US,Mayday Inc,4646,186.52
220100300039,Clothes & Shoes,Clothes,Knitwear,Mayday Stripe Pullover,US,Mayday Inc,4646,482.82
220100300040,Clothes & Shoes,Clothes,Knitwear,Mayday Stunner Adventure Shirt,US,Mayday Inc,4646,175.47
220100300041,Clothes & Shoes,Clothes,Knitwear,Truls Fleece Shirt,NO,Truls Sporting Goods,12869,478.93
220100300042,Clothes & Shoes,Clothes,Knitwear,Truls Polar Fleece Cardigan,NO,Truls Sporting Goods,12869,87.88
220100400001,Clothes & Shoes,Clothes,LSF,Women's Shoes,SE,Petterson AB,109,323.05
220100400002,Clothes & Shoes,Clothes,LSF,Allinall Star Canvas High,SE,Petterson AB,109,155.14
220100400003,Clothes & Shoes,Clothes,LSF,Big Guy Air Max Deluxe,US,Eclipse Inc,1303,147.57
220100400004,Clothes & Shoes,Clothes,LSF,Big Guy Air Terra Grande,US,Eclipse Inc,1303,368.92
220100400005,Clothes & Shoes,Clothes,LSF,Big Guy Men's Air Force 1 Sc,US,Eclipse Inc,1303,204.35
220100400006,Clothes & Shoes,Clothes,LSF,Big Guy Men's Air Terra Abrupt,US,Eclipse Inc,1303,426.54
220100400007,Clothes & Shoes,Clothes,LSF,Big Guy Men's Cortez Nb-Street Shoes,US,Eclipse Inc,1303,310.36
220100400008,Clothes & Shoes,Clothes,LSF,Big Guy Men's Cortez Sl,US,Eclipse Inc,1303,75.44
220100400009,Clothes & Shoes,Clothes,LSF,Big Guy Men's Ldv B Athlet,US,Eclipse Inc,1303,411.39
220100400010,Clothes & Shoes,Clothes,LSF,Bill London Calling Shoes,SE,Petterson AB,109,396.44
220100400011,Clothes & Shoes,Clothes,LSF,Bill Slipon-London Calling Shoes,SE,Petterson AB,109,207.97
220100400012,Clothes & Shoes,Clothes,LSF,Bill V-3-London Calling Shoes,SE,Petterson AB,109,29.39
220100400013,Clothes & Shoes,Clothes,LSF,Cross Nubuck Women's Street Shoes,US,3Top Sports,2963,374.79
220100400014,Clothes & Shoes,Clothes,LSF,Cross Nubuck Women's/Men's Street Shoes,US,3Top Sports,2963,387.18
220100400015,Clothes & Shoes,Clothes,LSF,Cross Ripple  Women's Street Shoes,US,3Top Sports,2963,87.6
220100400016,Clothes & Shoes,Clothes,LSF,Cruise Chuck Outdoor Ox Low Street,SE,Petterson AB,109,155.63
220100400017,Clothes & Shoes,Clothes,LSF,Cruise Roadstar Leather Shoes,SE,Petterson AB,109,401.01
220100400018,Clothes & Shoes,Clothes,LSF,Osprey Men's Street Cat Nubuck Street Shoes,US,Triple Sportswear Inc,3664,236.47
220100400019,Clothes & Shoes,Clothes,LSF,Osprey Men's Streetcat Leather Street Shoes,US,Triple Sportswear Inc,3664,139.78
220100400020,Clothes & Shoes,Clothes,LSF,Ultra M802 All Terrain Men's Shoes,US,Ultra Sporting Goods Inc,5503,153.73
220100400021,Clothes & Shoes,Clothes,LSF,Ultra M803 At Men's Street Shoes,US,Ultra Sporting Goods Inc,5503,202.89
220100400022,Clothes & Shoes,Clothes,LSF,Ultra M803 Ng Men's Street Shoes,US,Ultra Sporting Goods Inc,5503,68.27
220100400023,Clothes & Shoes,Clothes,LSF,Ultra W802 All Terrain Women's Shoes,US,Ultra Sporting Goods Inc,5503,85.75
220100400024,Clothes & Shoes,Clothes,LSF,Ultra W803 At Women's Street Shoes,US,Ultra Sporting Goods Inc,5503,392.71
220100400025,Clothes & Shoes,Clothes,LSF,Ultra W803 Ng Women's Street Shoes,US,Ultra Sporting Goods Inc,5503,22.24
220100400026,Clothes & Shoes,Clothes,LSF,Vector Low Men's Shoes,SE,Petterson AB,109,414.07
220100400027,Clothes & Shoes,Clothes,LSF,Wa.lbc Street Shoes,CA,Fuller Trading Co.,16733,16.06
220100400028,Clothes & Shoes,Clothes,LSF,Wa.leather Street Shoes,CA,Fuller Trading Co.,16733,489.96
220100400029,Clothes & Shoes,Clothes,LSF,Woman's Air Classic,US,Eclipse Inc,1303,60.54
220100400030,Clothes & Shoes,Clothes,LSF,Woman's Air Mickey Deluxe,US,Eclipse Inc,1303,338.52
220100400031,Clothes & Shoes,Clothes,LSF,Woman's Cortex,US,Eclipse Inc,1303,472.58
220100500001,Clothes & Shoes,Clothes,Leisure,Van Damme Golf Shirt,NL,Van Dammeren International,2995,104.7
220100500002,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Bermuda Popline,NL,Van Dammeren International,2995,476.19
220100500003,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Pants Classic,NL,Van Dammeren International,2995,483.62
220100500004,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Polo,NL,Van Dammeren International,2995,485.53
220100500005,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Sweater Round Neck,NL,Van Dammeren International,2995,27.09
220100500006,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Sweater V-Neck,NL,Van Dammeren International,2995,106.01
220100500007,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Sweatshirt,NL,Van Dammeren International,2995,471.89
220100500008,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Golf Vest,NL,Van Dammeren International,2995,449.58
220100500009,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Jacket,NL,Van Dammeren International,2995,328.03
220100500010,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Polo,NL,Van Dammeren International,2995,399.58
220100500011,Clothes & Shoes,Clothes,Leisure,"Van Damme Men's Polo Pique, long-sleeved",NL,Van Dammeren International,2995,185.47
220100500012,Clothes & Shoes,Clothes,Leisure,"Van Damme Men's Polo Pique, long-sleeved L",NL,Van Dammeren International,2995,272.89
220100500013,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Polo-Shirt,NL,Van Dammeren International,2995,152.12
220100500014,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Tennis Polo,NL,Van Dammeren International,2995,496.32
220100500015,Clothes & Shoes,Clothes,Leisure,"Van Damme Men's Tennis Shorts, Cotton",NL,Van Dammeren International,2995,270.96
220100500016,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Tennis Tracking Suit,NL,Van Dammeren International,2995,221.74
220100500017,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Windstopper w/Fleece Lining,NL,Van Dammeren International,2995,69.74
220100500018,Clothes & Shoes,Clothes,Leisure,"Van Damme Polo Pique,100% Cotton",NL,Van Dammeren International,2995,268.13
220100500019,Clothes & Shoes,Clothes,Leisure,"Van Damme Polo Pique,100% Cotton L",NL,Van Dammeren International,2995,377.6
220100500020,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Fleece Pullover,NL,Van Dammeren International,2995,209.32
220100500021,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Golf Bermuda,NL,Van Dammeren International,2995,227.53
220100500022,Clothes & Shoes,Clothes,Leisure,"Van Damme Women's Golf Bermuda, Chequered",NL,Van Dammeren International,2995,362.98
220100500023,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Golf Pants Classic,NL,Van Dammeren International,2995,105.2
220100500024,Clothes & Shoes,Clothes,Leisure,"Van Damme  Women's Golf Polo short, sleeveles",NL,Van Dammeren International,2995,231.56
220100500025,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Polo Pique,NL,Van Dammeren International,2995,143.98
220100500026,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Polo Pique L,NL,Van Dammeren International,2995,132.96
220100500027,Clothes & Shoes,Clothes,Leisure,"Van Damme Women's Polo, sleeveless",NL,Van Dammeren International,2995,458.3
220100500028,Clothes & Shoes,Clothes,Leisure,"Van Damme Women's Polo-Shirt, Sleeveless",NL,Van Dammeren International,2995,465.6
220100500029,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Reversible Fleece,NL,Van Dammeren International,2995,148.79
220100500030,Clothes & Shoes,Clothes,Leisure,"Van Damme Women's T-Shirt, Sleeveless",NL,Van Dammeren International,2995,18.39
220100500031,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Tennis Shorts,NL,Van Dammeren International,2995,388.74
220100500032,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Tennis Tracking Suit,NL,Van Dammeren International,2995,425.99
220100600006,Clothes & Shoes,Clothes,Massif,Massif Freeride X Men's Ski Boots,FR,Massif S.A.,13199,473.34
220100600007,Clothes & Shoes,Clothes,Massif,Massif Men's Impact Xt Ski Boots,FR,Massif S.A.,13199,258.5
220100600008,Clothes & Shoes,Clothes,Massif,Massif Men's Race 3 Ski Bottle,FR,Massif S.A.,13199,97.21
220100600009,Clothes & Shoes,Clothes,Massif,Massif Rebel Ski Parcel Fdx95 Pad,FR,Massif S.A.,13199,285.41
220100600010,Clothes & Shoes,Clothes,Massif,Massif Salto Gtx Men's Ski Boots,FR,Massif S.A.,13199,343.53
220100700001,Clothes & Shoes,Clothes,Orion,Classic Men's Leisure Shoes,CA,Fuller Trading Co.,16733,306.35
220100700002,Clothes & Shoes,Clothes,Orion,Dmx 10 Women's Aerobic Shoes,CA,Fuller Trading Co.,16733,308.08
220100700003,Clothes & Shoes,Clothes,Orion,Dmx 6 Shoes,CA,Fuller Trading Co.,16733,282.54
220100700004,Clothes & Shoes,Clothes,Orion,Dmx Lite Shoes,CA,Fuller Trading Co.,16733,37.95
220100700005,Clothes & Shoes,Clothes,Orion,Dmx Lite Women's Aerobic Shoes,CA,Fuller Trading Co.,16733,465.75
220100700006,Clothes & Shoes,Clothes,Orion,Dmx Men's,CA,Fuller Trading Co.,16733,180.89
220100700007,Clothes & Shoes,Clothes,Orion,"Fitness, Women's Shoes",CA,Fuller Trading Co.,16733,269.29
220100700008,Clothes & Shoes,Clothes,Orion,Macabee Shoes,CA,Fuller Trading Co.,16733,442.6
220100700009,Clothes & Shoes,Clothes,Orion,Mc Shoes,CA,Fuller Trading Co.,16733,12.77
220100700010,Clothes & Shoes,Clothes,Orion,Men's Running Shoes Burn,CA,Fuller Trading Co.,16733,362.44
220100700011,Clothes & Shoes,Clothes,Orion,Mid Men's,CA,Fuller Trading Co.,16733,498.89
220100700012,Clothes & Shoes,Clothes,Orion,Mid Women's Aerobic Shoes Brohy,US,3Top Sports,2963,485.1
220100700013,Clothes & Shoes,Clothes,Orion,Rugged Men's Walking Shoes,CA,Fuller Trading Co.,16733,498.04
220100700014,Clothes & Shoes,Clothes,Orion,Rugged Women's Walking Shoes,CA,Fuller Trading Co.,16733,490.31
220100700015,Clothes & Shoes,Clothes,Orion,Shoes Nexus,CA,Fuller Trading Co.,16733,379.16
220100700016,Clothes & Shoes,Clothes,Orion,Shoes Sphinx,GB,Greenline Sports Ltd,14682,155.79
220100700017,Clothes & Shoes,Clothes,Orion,Trainer Women's Aerobic Shoes,CA,Fuller Trading Co.,16733,365.64
220100700018,Clothes & Shoes,Clothes,Orion,Women's Aerobic Shoes Leggera,US,3Top Sports,2963,386.82
220100700019,Clothes & Shoes,Clothes,Orion,Women's Running Shoes Brevard,US,3Top Sports,2963,314.4
220100700020,Clothes & Shoes,Clothes,Orion,Women's Trainer Aerobic Shoes,CA,Fuller Trading Co.,16733,202.7
220100700021,Clothes & Shoes,Clothes,Orion,Alexis Women's Classic Shoes Large,CA,Fuller Trading Co.,16733,29.11
220100700022,Clothes & Shoes,Clothes,Orion,Alexis Women's Classic Shoes,CA,Fuller Trading Co.,16733,477.79
220100700023,Clothes & Shoes,Clothes,Orion,Armadillo Road Dmx Men's Running Shoes,CA,Fuller Trading Co.,16733,291.01
220100700024,Clothes & Shoes,Clothes,Orion,Armadillo Road Dmx Women's Running Shoes,CA,Fuller Trading Co.,16733,337.3
220100700025,Clothes & Shoes,Clothes,Orion,Comfort High Women's,CA,Fuller Trading Co.,16733,51.76
220100700026,Clothes & Shoes,Clothes,Orion,Del Sol Women's  Aerobic Shoes,CA,Fuller Trading Co.,16733,329.38
220100700027,Clothes & Shoes,Clothes,Orion,Duration Women's Trainer Aerobic Shoes,CA,Fuller Trading Co.,16733,344.13
220100700028,Clothes & Shoes,Clothes,Orion,H Ignitor Women's Aerobic Shoes,CA,Fuller Trading Co.,16733,282.8
220100700029,Clothes & Shoes,Clothes,Orion,H Ignitor Women's Aerobic Shoes Large,CA,Fuller Trading Co.,16733,437.7
220100700030,Clothes & Shoes,Clothes,Orion,Jog Dmx 6 Iii,CA,Fuller Trading Co.,16733,232.03
220100700031,Clothes & Shoes,Clothes,Orion,Jog Dmx 6 Iii Shoes,CA,Fuller Trading Co.,16733,405.12
220100700032,Clothes & Shoes,Clothes,Orion,Magnetic Women's Dmx I Aerobic Shoes,CA,Fuller Trading Co.,16733,466.67
220100700033,Clothes & Shoes,Clothes,Orion,Original Aztec Men's,CA,Fuller Trading Co.,16733,181.73
220100700034,Clothes & Shoes,Clothes,Orion,Original Leather Flow Ice Women's Street,CA,Fuller Trading Co.,16733,375.79
220100700035,Clothes & Shoes,Clothes,Orion,Original Nylon Men,CA,Fuller Trading Co.,16733,14.16
220100700036,Clothes & Shoes,Clothes,Orion,Original Running Starcrest Women's Street,CA,Fuller Trading Co.,16733,451.85
220100700037,Clothes & Shoes,Clothes,Orion,Original Women's Nylon Street Shoes,CA,Fuller Trading Co.,16733,142.83
220100700038,Clothes & Shoes,Clothes,Orion,Power Dmx Wide Shoes,CA,Fuller Trading Co.,16733,418.75
220100700039,Clothes & Shoes,Clothes,Orion,"Power Men's Dmx Wide, Walking Shoes",CA,Fuller Trading Co.,16733,129.16
220100700040,Clothes & Shoes,Clothes,Orion,Power Women's Dmx Wide,CA,Fuller Trading Co.,16733,65.68
220100700041,Clothes & Shoes,Clothes,Orion,Power Women's Dmx Wide Walking Shoes,CA,Fuller Trading Co.,16733,495.19
220100700042,Clothes & Shoes,Clothes,Orion,"Power Women's Dmx Wide, Walking Shoes",CA,Fuller Trading Co.,16733,99.77
220100700043,Clothes & Shoes,Clothes,Orion,Power Women's Ultra Dmx Wide Walking Shoes,CA,Fuller Trading Co.,16733,209.81
220100700044,Clothes & Shoes,Clothes,Orion,Quickstyle Dmx Men's Running Shoes,CA,Fuller Trading Co.,16733,353.52
220100700045,Clothes & Shoes,Clothes,Orion,Quickstyle Dmx Women's Running Shoes,CA,Fuller Trading Co.,16733,228.63
220100700046,Clothes & Shoes,Clothes,Orion,Tcp 6 Men's Running Shoes,CA,Fuller Trading Co.,16733,113.64
220100700047,Clothes & Shoes,Clothes,Orion,Tcp 6 Women's Running Shoes,CA,Fuller Trading Co.,16733,113.89
220100700048,Clothes & Shoes,Clothes,Orion,The All Out Trainer Women's Aerobic Shoes,CA,Fuller Trading Co.,16733,462.1
220100700049,Clothes & Shoes,Clothes,Orion,Trailblaze Dmx Lite Men's Running Shoes,CA,Fuller Trading Co.,16733,391.45
220100700050,Clothes & Shoes,Clothes,Orion,Trailblaze Dmx Lite Shoes,CA,Fuller Trading Co.,16733,149.54
220100700051,Clothes & Shoes,Clothes,Orion,Trailblaze Dmx Lite Women's Running Shoes,CA,Fuller Trading Co.,16733,223.45
220100700052,Clothes & Shoes,Clothes,Orion,Trooper Ii Dmx-2x Men's Walking Shoes,CA,Fuller Trading Co.,16733,319.3
220100700053,Clothes & Shoes,Clothes,Orion,Trooper Ii Dmx-2x Women's Walking Shoes,CA,Fuller Trading Co.,16733,299.65
220100700054,Clothes & Shoes,Clothes,Orion,Trooper Lx Dmx-2x Men's Walking Shoes,CA,Fuller Trading Co.,16733,469.98
220100700055,Clothes & Shoes,Clothes,Orion,True Force Trainer Dmx Women's Aerobic Shoes,CA,Fuller Trading Co.,16733,156.01
220100700056,Clothes & Shoes,Clothes,Orion,Alfred Jacket with Removable Fleece,ES,Luna sastreria S.A.,4742,263.9
220100700057,Clothes & Shoes,Clothes,Orion,Alfred Shorts,ES,Luna sastreria S.A.,4742,218.67
220100800001,Clothes & Shoes,Clothes,Orion Clothing,Bra Top Wom.Fitn.Cl,CA,Fuller Trading Co.,16733,463.66
220100800002,Clothes & Shoes,Clothes,Orion Clothing,Cl.Short Tights,CA,Fuller Trading Co.,16733,46.08
220100800003,Clothes & Shoes,Clothes,Orion Clothing,Cl.V-Neck,CA,Fuller Trading Co.,16733,442.34
220100800004,Clothes & Shoes,Clothes,Orion Clothing,Grip Bag Summer,US,Eclipse Inc,1303,319.88
220100800005,Clothes & Shoes,Clothes,Orion Clothing,Jumper,CA,Fuller Trading Co.,16733,223.73
220100800006,Clothes & Shoes,Clothes,Orion Clothing,Outdoor Cargo Pants,CA,Fuller Trading Co.,16733,63.41
220100800007,Clothes & Shoes,Clothes,Orion Clothing,Outdoor Mid Grip,CA,Fuller Trading Co.,16733,69.97
220100800008,Clothes & Shoes,Clothes,Orion Clothing,Outdoor Shoulder Bag,CA,Fuller Trading Co.,16733,417.88
220100800009,Clothes & Shoes,Clothes,Orion Clothing,Peacock Pants,CA,Fuller Trading Co.,16733,111.19
220100800010,Clothes & Shoes,Clothes,Orion Clothing,Polar Sweat,CA,Fuller Trading Co.,16733,268.8
220100800011,Clothes & Shoes,Clothes,Orion Clothing,Shoulder Bag,CA,Fuller Trading Co.,16733,121.31
220100800012,Clothes & Shoes,Clothes,Orion Clothing,Tank Top,CA,Fuller Trading Co.,16733,299.04
220100800013,Clothes & Shoes,Clothes,Orion Clothing,Tee,CA,Fuller Trading Co.,16733,407.92
220100800014,Clothes & Shoes,Clothes,Orion Clothing,Atlanta Crew Neck Women's V-Neck Sweat,CA,Fuller Trading Co.,16733,88.22
220100800015,Clothes & Shoes,Clothes,Orion Clothing,Atlanta Fleece Women's Pants w/Piping,CA,Fuller Trading Co.,16733,393.04
220100800016,Clothes & Shoes,Clothes,Orion Clothing,Atlanta Rib Neck Women's Polo,CA,Fuller Trading Co.,16733,457.45
220100800017,Clothes & Shoes,Clothes,Orion Clothing,Atlanta Short Women's Pants w/Piping,CA,Fuller Trading Co.,16733,204.22
220100800018,Clothes & Shoes,Clothes,Orion Clothing,Baggy Classic Backpack,CA,Fuller Trading Co.,16733,217.31
220100800019,Clothes & Shoes,Clothes,Orion Clothing,Brush Back Cap,CA,Fuller Trading Co.,16733,387.14
220100800020,Clothes & Shoes,Clothes,Orion Clothing,Cliff Bob Cap,CA,Fuller Trading Co.,16733,319.31
220100800021,Clothes & Shoes,Clothes,Orion Clothing,Essence Bob Cap,CA,Fuller Trading Co.,16733,234.36
220100800022,Clothes & Shoes,Clothes,Orion Clothing,Fitness Short Socks,CA,Fuller Trading Co.,16733,273.43
220100800023,Clothes & Shoes,Clothes,Orion Clothing,Fitness Socks,CA,Fuller Trading Co.,16733,411.67
220100800024,Clothes & Shoes,Clothes,Orion Clothing,Fud Tech Basic Bra Top,CA,Fuller Trading Co.,16733,351.98
220100800025,Clothes & Shoes,Clothes,Orion Clothing,Fud Tech Basic Long Tights,CA,Fuller Trading Co.,16733,226.84
220100800026,Clothes & Shoes,Clothes,Orion Clothing,Fud Tech Basic Tights,CA,Fuller Trading Co.,16733,56.93
220100800027,Clothes & Shoes,Clothes,Orion Clothing,High Tec 3/4 Tights,CA,Fuller Trading Co.,16733,19.08
220100800028,Clothes & Shoes,Clothes,Orion Clothing,High Tec Bra Top,CA,Fuller Trading Co.,16733,151.82
220100800029,Clothes & Shoes,Clothes,Orion Clothing,High Tec Dance Pants,CA,Fuller Trading Co.,16733,353.37
220100800030,Clothes & Shoes,Clothes,Orion Clothing,High Tec Full Zip Sleeveless Top,CA,Fuller Trading Co.,16733,455.78
220100800031,Clothes & Shoes,Clothes,Orion Clothing,High Tec Long Sleeve Tee,CA,Fuller Trading Co.,16733,91.72
220100800032,Clothes & Shoes,Clothes,Orion Clothing,High Tec Short Tight,CA,Fuller Trading Co.,16733,399.07
220100800033,Clothes & Shoes,Clothes,Orion Clothing,Hightech Women's Bra Top,CA,Fuller Trading Co.,16733,485.37
220100800034,Clothes & Shoes,Clothes,Orion Clothing,Hightech Women's Short Tights,CA,Fuller Trading Co.,16733,76.62
220100800035,Clothes & Shoes,Clothes,Orion Clothing,Hightech Women's Shorts,CA,Fuller Trading Co.,16733,19.51
220100800036,Clothes & Shoes,Clothes,Orion Clothing,Hightech Women's Zipped Top,CA,Fuller Trading Co.,16733,328.97
220100800037,Clothes & Shoes,Clothes,Orion Clothing,Jacket Cataway Jacket,CA,Fuller Trading Co.,16733,159.56
220100800038,Clothes & Shoes,Clothes,Orion Clothing,Jacket Women's Down Jacket,CA,Fuller Trading Co.,16733,332.65
220100800039,Clothes & Shoes,Clothes,Orion Clothing,Mick's Men's Cl.Stripe Tracksuite,CA,Fuller Trading Co.,16733,419.46
220100800040,Clothes & Shoes,Clothes,Orion Clothing,Mick's Men's Cl.Tracksuit,CA,Fuller Trading Co.,16733,464.0
220100800041,Clothes & Shoes,Clothes,Orion Clothing,Mick's.Pants Pants,CA,Fuller Trading Co.,16733,119.8
220100800042,Clothes & Shoes,Clothes,Orion Clothing,Mick's.small Small Logo Tee,CA,Fuller Trading Co.,16733,417.9
220100800043,Clothes & Shoes,Clothes,Orion Clothing,Mick's.stranger Sweat,CA,Fuller Trading Co.,16733,155.26
220100800044,Clothes & Shoes,Clothes,Orion Clothing,Northern Headband,CA,Fuller Trading Co.,16733,259.43
220100800045,Clothes & Shoes,Clothes,Orion Clothing,Original Fleece Pants,CA,Fuller Trading Co.,16733,443.2
220100800046,Clothes & Shoes,Clothes,Orion Clothing,"Original Fleece Sweat, Big Logo",CA,Fuller Trading Co.,16733,420.35
220100800047,Clothes & Shoes,Clothes,Orion Clothing,Original Fleece Zip,CA,Fuller Trading Co.,16733,484.76
220100800048,Clothes & Shoes,Clothes,Orion Clothing,Original Hood Zip,CA,Fuller Trading Co.,16733,354.27
220100800049,Clothes & Shoes,Clothes,Orion Clothing,Original Jersey Pique Pl.Polo,CA,Fuller Trading Co.,16733,298.79
220100800050,Clothes & Shoes,Clothes,Orion Clothing,Original Jersey Zip Polo,CA,Fuller Trading Co.,16733,329.89
220100800051,Clothes & Shoes,Clothes,Orion Clothing,Original Nautical Shorts,CA,Fuller Trading Co.,16733,469.4
220100800052,Clothes & Shoes,Clothes,Orion Clothing,Original Nylon Jacket,CA,Fuller Trading Co.,16733,89.44
